city,state,total_cases,mean_cases,std_cases,total_deaths,mean_deaths,std_deaths,days_recorded,death_rate,mean_daily_growth,days_until_first_case
Birigui,SP,12088.0,3712.8652482269504,3609.296504072613,430,110.87470449172577,111.0196425912345,423,0.03557246856386499,28.576832151300238,10
Biritiba Mirim,SP,1117.0,430.5791962174941,321.8684384944857,72,27.43262411347518,20.33824344468436,423,0.06445837063563116,2.640661938534279,27
Biritinga,BA,354.0,108.50827423167848,98.31593480021566,6,1.5130023640661938,1.8572762550768056,423,0.01694915254237288,0.8368794326241135,58
Bituruna,PR,755.0,141.18439716312056,187.52598314135295,10,1.7423167848699763,2.7089952534649813,423,0.013245033112582781,1.784869976359338,66
Blumenau,SC,46039.0,18153.1536643026,15554.134554572118,523,187.98817966903073,160.3754846243013,423,0.011359933969026261,108.83924349881796,1
Boa Esperança,ES,1293.0,449.98345153664303,341.68940083785265,36,15.73758865248227,10.482876167818809,423,0.027842227378190254,3.0567375886524824,12
Boa Esperança,MG,3224.0,682.7446808510638,875.0232582224147,89,21.33096926713948,22.092205757221986,423,0.02760545905707196,7.621749408983452,1
Boa Esperança,PR,280.0,81.13475177304964,86.74601100064228,8,1.5981087470449173,2.424049374916343,423,0.02857142857142857,0.6619385342789598,93
Boa Esperança do Iguaçu,PR,144.0,53.17966903073286,46.40697633945535,0,0.0,0.0,423,0.0,0.3404255319148936,113
Boa Esperança do Sul,SP,835.0,253.8628841607565,239.07662044581986,11,5.293144208037825,3.850170833350048,423,0.013173652694610778,1.9739952718676124,54
Boa Hora,PI,504.0,165.63120567375887,153.22285343697123,6,1.198581560283688,2.075197214939197,423,0.011904761904761904,1.1914893617021276,34
Boa Nova,BA,786.0,226.11347517730496,229.9073713806187,11,3.9290780141843973,3.7371810410668873,423,0.013994910941475827,1.8581560283687943,70
Boa Ventura,PB,304.0,102.6193853427896,93.57362361071765,5,1.8534278959810875,1.6925488571993135,423,0.01644736842105263,0.7186761229314421,61
Boa Ventura de São Roque,PR,398.0,81.42789598108747,119.40805373089194,5,1.2033096926713949,1.9254564095055042,423,0.01256281407035176,0.9408983451536643,158
Boa Viagem,CE,3275.0,1136.71158392435,909.1447400305468,88,31.11111111111111,21.611705719770388,423,0.026870229007633587,7.742316784869977,28
Boa Vista,PB,557.0,174.91489361702128,158.19951809809564,9,1.9739952718676124,2.5297818256295637,423,0.01615798922800718,1.3167848699763594,50
Boa Vista,RR,77791.0,37917.683215130026,24354.438313143215,1233,521.5011820330969,341.5564172081098,423,0.015850162615212555,183.903073286052,1
Boa Vista da Aparecida,PR,740.0,217.63356973995272,210.62224559527522,22,6.044917257683215,6.344409520308722,423,0.02972972972972973,1.7494089834515367,26
Boa Vista das Missões,RS,140.0,24.61465721040189,36.61041823095885,4,0.5673758865248227,1.1922238045269309,423,0.02857142857142857,0.3309692671394799,54
Boa Vista do Buricá,RS,664.0,194.49408983451536,207.3051516794855,8,2.1631205673758864,2.8707318125275125,423,0.012048192771084338,1.5697399527186762,120
Boa Vista do Cadeado,RS,145.0,40.484633569739955,51.0341315515263,2,0.25295508274231676,0.6308307284290022,423,0.013793103448275862,0.3404255319148936,114
Boa Vista do Gurupi,MA,15.0,11.877068557919621,4.306285377904282,4,2.5011820330969265,1.0816756889980075,423,0.26666666666666666,0.03546099290780142,43
Boa Vista do Incra,RS,231.0,49.52482269503546,60.674164519947084,4,0.5035460992907801,0.7965337835694414,423,0.017316017316017316,0.5460992907801419,110
Boa Vista do Ramos,AM,890.0,444.3262411347518,285.91429373486005,11,5.1725768321513,4.211922226469957,423,0.012359550561797753,2.104018912529551,37
Boa Vista do Sul,RS,260.0,88.7517730496454,82.01558827919538,3,1.2718676122931443,0.7346134563831934,423,0.011538461538461539,0.6146572104018913,35
Boa Vista do Tupim,BA,226.0,89.43026004728132,65.96404472061869,4,1.5768321513002364,1.4678650672477729,423,0.017699115044247787,0.5342789598108747,41
Boca da Mata,AL,1669.0,1000.5886524822695,539.9485284086292,42,20.210401891252957,11.99252079637016,423,0.025164769322947873,3.945626477541371,19
Boca do Acre,AM,2525.0,1391.2624113475176,822.0036638569021,22,13.20094562647754,6.825502710814079,423,0.008712871287128714,5.969267139479905,1
Bocaina,PI,246.0,123.43262411347517,82.069180010237,4,1.3687943262411348,1.299350991026837,423,0.016260162601626018,0.5815602836879432,57
Bocaina,SP,1106.0,343.78250591016547,396.5735171187827,26,7.080378250591017,8.383190575000489,423,0.023508137432188065,2.6146572104018913,32
Bocaina de Minas,MG,169.0,37.3096926713948,43.816356049861824,7,1.1938534278959811,1.4717755493162794,423,0.04142011834319527,0.39952718676122934,58
Bocaina do Sul,SC,362.0,137.59101654846336,146.95506813923703,3,1.7044917257683214,1.2971546200602673,423,0.008287292817679558,0.8557919621749409,70
Bocaiúva,MG,1891.0,536.7068557919622,549.7972604578121,50,10.40661938534279,13.207428387491387,423,0.026441036488630356,4.470449172576832,48
Bocaiúva do Sul,PR,1602.0,385.919621749409,395.5057451819057,15,3.1725768321513,3.1118188899608143,423,0.009363295880149813,3.7872340425531914,66
Bodocó,PE,1748.0,587.8297872340426,594.9763740274926,27,9.44208037825059,7.648425630096463,423,0.015446224256292907,4.132387706855792,45
Bodoquena,MS,298.0,70.4066193853428,82.39909902457035,11,1.7446808510638299,2.7487289315490564,423,0.03691275167785235,0.7044917257683215,53
Bodó,RN,110.0,34.018912529550825,35.422830105081495,0,0.0,0.0,423,0.0,0.26004728132387706,73
Bofete,SP,603.0,198.48463356973994,178.2103877411704,13,4.111111111111111,3.3015068288140252,423,0.02155887230514096,1.4231678486997636,57
Boituva,SP,4545.0,1499.723404255319,1365.3918249483465,115,28.64775413711584,28.389910236525683,423,0.025302530253025302,10.74468085106383,10
Bom Conselho,PE,1442.0,674.2813238770685,436.60065999622987,46,21.13238770685579,13.740018892522041,423,0.0319001386962552,3.408983451536643,14
Bom Despacho,MG,5269.0,1027.614657210402,1050.0741930333802,66,20.321513002364068,19.897859695309318,423,0.012526096033402923,7.486997635933806,1
Bom Jardim,MA,1322.0,762.6004728132388,398.7359395369934,44,22.030732860520093,13.327145130482421,423,0.03328290468986384,3.1252955082742315,32
Bom Jardim,PE,1167.0,577.3191489361702,358.9870686224458,54,27.04255319148936,13.760066030453789,423,0.04627249357326478,2.7588652482269502,11
Bom Jardim,RJ,1396.0,347.58628841607566,360.3946316504276,36,7.513002364066194,8.540630309463861,423,0.025787965616045846,3.300236406619385,11
Bom Jardim da Serra,SC,562.0,245.47517730496455,225.46840916033693,4,1.3617021276595744,1.298613528304682,423,0.0071174377224199285,1.3286052009456264,68
Bom Jardim de Goiás,GO,654.0,192.58156028368793,188.28412617907932,14,3.5106382978723403,3.7529458027322264,423,0.021406727828746176,1.5460992907801419,48
Bom Jardim de Minas,MG,396.0,69.34278959810875,105.45749234064833,2,0.25059101654846333,0.4603659996819727,423,0.005050505050505051,0.9361702127659575,85
Bom Jesus,PB,124.0,48.13475177304964,39.98801121132793,3,1.3711583924349882,1.3050468317827622,423,0.024193548387096774,0.29314420803782504,25
Bom Jesus,PI,3019.0,1367.8676122931442,945.4304275473881,32,15.527186761229315,10.864464156295343,423,0.010599536270288175,7.137115839243499,29
Bom Jesus,RN,662.0,230.71394799054374,207.3401422012286,13,5.0212765957446805,3.828927222408167,423,0.019637462235649546,1.5650118203309693,35
Bom Jesus,RS,709.0,230.9952718676123,205.12960872505957,15,4.5177304964539005,5.634948710489719,423,0.021156558533145273,1.6761229314420805,44
Bom Jesus,SC,337.0,123.53427895981088,107.2582838851101,6,2.033096926713948,2.0535119859316473,423,0.017804154302670624,0.7966903073286052,74
Bom Jesus da Lapa,BA,4083.0,1003.8439716312057,1059.0834874632706,57,12.846335697399526,15.665566718663515,423,0.013960323291697281,9.652482269503546,18
Bom Jesus da Penha,MG,417.0,102.33096926713948,100.75162628845848,9,1.574468085106383,2.469436038673104,423,0.02158273381294964,0.9858156028368794,118
Bom Jesus da Serra,BA,416.0,151.15130023640663,140.6522746422875,8,1.392434988179669,2.6896571214915084,423,0.019230769230769232,0.983451536643026,59
Bom Jesus das Selvas,MA,2886.0,1470.7943262411347,830.745569758812,23,11.659574468085106,7.72559277368083,423,0.00796950796950797,6.822695035460993,41
Bom Jesus de Goiás,GO,2461.0,851.7446808510638,785.8291760296031,98,26.68794326241135,28.470272535956788,423,0.039821210889882164,5.817966903073286,7
Bom Jesus do Amparo,MG,187.0,53.22222222222222,53.94329810287747,6,1.6832151300236406,1.7385719117919634,423,0.03208556149732621,0.44208037825059104,71
Bom Jesus do Araguaia,MT,904.0,220.63829787234042,245.65338766446828,26,2.0945626477541373,4.50965722420604,423,0.028761061946902654,2.137115839243499,54
Bom Jesus do Galho,MG,557.0,172.46335697399527,165.11490456945097,26,6.829787234042553,6.1087585091689265,423,0.0466786355475763,1.3167848699763594,64
Bom Jesus do Itabapoana,RJ,2859.0,1019.1867612293145,861.3179395552346,76,24.886524822695037,21.37415241475149,423,0.02658272123119972,6.75886524822695,14
Bom Jesus do Norte,ES,895.0,388.7115839243499,291.0091805413252,22,8.562647754137116,6.955527283925335,423,0.024581005586592177,2.115839243498818,20
Bom Jesus do Oeste,SC,166.0,43.74704491725768,46.94874521502944,5,1.1205673758865249,1.339210936800451,423,0.030120481927710843,0.39243498817966904,115
Bom Jesus do Sul,PR,342.0,70.9645390070922,87.71002509731338,3,1.4184397163120568,1.0938606899578165,423,0.008771929824561403,0.8085106382978723,71
Bom Jesus do Tocantins,PA,742.0,333.5177304964539,217.5753158099821,24,5.167848699763593,6.655554417375489,423,0.03234501347708895,1.7541371158392436,30
Bom Jesus do Tocantins,TO,124.0,68.71631205673759,46.56789258214504,3,0.2576832151300236,0.6655228667291615,423,0.024193548387096774,0.29314420803782504,83
Bom Jesus dos Perdões,SP,1866.0,491.1016548463357,508.0370145227777,23,4.905437352245863,6.720947217660808,423,0.01232583065380493,4.411347517730497,29
Bom Lugar,MA,447.0,234.15839243498817,134.1625984187516,7,2.7777777777777777,2.5983548892703334,423,0.015659955257270694,1.0567375886524824,36
Bom Princípio,RS,1542.0,508.54609929078015,447.1800819730474,26,6.881796690307328,8.291217564832223,423,0.016861219195849545,3.645390070921986,41
Bom Princípio do Piauí,PI,118.0,41.340425531914896,31.56288309695351,11,3.2293144208037825,2.6009278790817922,423,0.09322033898305085,0.2789598108747045,22
Bom Progresso,RS,117.0,29.16548463356974,34.564124624814944,3,0.29314420803782504,0.7722223088726712,423,0.02564102564102564,0.2765957446808511,54
Bom Repouso,MG,779.0,163.6241134751773,190.4119084180383,19,5.193853427895981,4.752176856866719,423,0.024390243902439025,1.8416075650118204,33
Bom Retiro,SC,654.0,193.52009456264776,208.55228571001695,14,4.75177304964539,4.555850405269704,423,0.021406727828746176,1.5460992907801419,84
Bom Retiro do Sul,RS,917.0,339.0874704491726,297.864157480944,24,6.515366430260047,7.203482918483246,423,0.026172300981461286,2.1678486997635935,14
Bom Sucesso,MG,633.0,117.8676122931442,157.58249615826682,5,1.5366430260047281,1.5872582348254338,423,0.007898894154818325,1.49645390070922,85
Bom Sucesso,PB,207.0,55.068557919621746,60.53875441652316,2,0.24113475177304963,0.6222651164607093,423,0.00966183574879227,0.48936170212765956,70
Bom Sucesso,PR,688.0,185.1725768321513,202.16629165900682,12,3.198581560283688,3.99624205847145,423,0.01744186046511628,1.6264775413711583,82
Bom Sucesso de Itararé,SP,128.0,29.83451536643026,39.86269134562675,5,1.5319148936170213,1.8621441731642838,423,0.0390625,0.30260047281323876,109
Bom Sucesso do Sul,PR,353.0,83.61465721040189,108.11706168021432,6,1.297872340425532,2.0120891062132764,423,0.0169971671388102,0.83451536643026,111
Bombinhas,SC,3329.0,1497.9385342789599,1148.3254121272346,52,15.42080378250591,15.920797519760084,423,0.015620306398317813,7.869976359338062,40
Bonfim,MG,349.0,104.63593380614657,106.69653931552932,14,3.1394799054373523,3.45957380520994,423,0.04011461318051576,0.8250591016548463,16
Bonfim,RR,2195.0,941.1513002364067,688.7219056411059,24,12.24113475177305,7.8183470355347415,423,0.010933940774487472,5.1891252955082745,1
Bonfim do Piauí,PI,302.0,101.12056737588652,88.13876998819973,6,1.541371158392435,1.6342208346250477,423,0.019867549668874173,0.7139479905437353,19
Bonfinópolis,GO,444.0,251.62174940898345,169.2786583429584,17,7.127659574468085,5.2634630768687805,423,0.038288288288288286,1.0472813238770686,56
Bonfinópolis de Minas,MG,383.0,140.42789598108746,119.13952502743024,12,5.25531914893617,4.152434771384616,423,0.031331592689295036,0.9054373522458629,56
Boninal,BA,575.0,170.78486997635935,215.78396375135497,7,2.0874704491725766,2.3405368573305534,423,0.01217391304347826,1.3593380614657211,70
Bonito,BA,745.0,222.8132387706856,244.35310790106053,10,2.548463356973995,2.527927659021619,423,0.013422818791946308,1.7612293144208038,69
Bonito,MS,2424.0,787.7919621749409,727.7290484734772,49,12.203309692671395,13.855595424412503,423,0.020214521452145213,5.7304964539007095,42
Bonito,PA,359.0,233.89125295508273,108.36198549127467,12,7.67612293144208,3.8152316463955036,423,0.033426183844011144,0.8486997635933806,32
Bonito,PE,687.0,321.74468085106383,198.68783075200713,34,21.6903073286052,10.045445345041044,423,0.049490538573508006,1.624113475177305,22
Bonito de Minas,MG,43.0,10.61465721040189,13.648445663052184,0,0.0,0.0,423,0.0,0.1016548463356974,92
Bonito de Santa Fé,PB,418.0,173.2080378250591,154.49254719575222,11,5.51063829787234,4.895520277347768,423,0.02631578947368421,0.9881796690307328,64
Bonópolis,GO,146.0,55.643026004728135,47.25947075090579,1,0.6595744680851063,0.47441339034537566,423,0.00684931506849315,0.34515366430260047,117
Boqueirão,PB,1325.0,584.5721040189126,434.209407270444,25,9.049645390070921,7.224884171788138,423,0.018867924528301886,3.132387706855792,30
Boqueirão do Leão,RS,556.0,154.25295508274232,179.62265564605593,28,6.224586288416075,9.673051477567913,423,0.050359712230215826,1.3144208037825058,97
Boqueirão do Piauí,PI,535.0,181.9598108747045,152.30490058168314,10,2.2293144208037825,2.715916095863024,423,0.018691588785046728,1.2647754137115839,72
Boquim,SE,2092.0,700.274231678487,570.4377137622365,51,17.30260047281324,12.384372044905419,423,0.024378585086042064,4.945626477541371,35
Boquira,BA,490.0,150.08510638297872,166.29989851725358,10,2.3451536643026003,2.9608854370134043,423,0.02040816326530612,1.1583924349881796,47
Boracéia,SP,815.0,202.93853427895982,247.5516050460585,21,3.730496453900709,5.848659382935035,423,0.025766871165644172,1.9267139479905437,50
Borba,AM,1979.0,838.9810874704492,531.3241257986379,54,26.04728132387707,15.00971678751876,423,0.027286508337544216,4.678486997635934,31
Borborema,PB,358.0,77.89598108747045,85.38784422361324,12,1.2340425531914894,2.4319310424724896,423,0.0335195530726257,0.8463356973995272,42
Borborema,SP,1202.0,317.06382978723406,311.3336138916781,38,9.033096926713949,10.194731545597044,423,0.03161397670549085,2.84160756501182,28
Borda da Mata,MG,1202.0,396.82033096926716,356.2155357742057,37,14.073286052009456,10.69667177413483,423,0.030782029950083195,2.84160756501182,13
Borebi,SP,154.0,51.328605200945624,42.204234976429326,2,1.2647754137115839,0.7854499626037748,423,0.012987012987012988,0.3640661938534279,29
Borrazópolis,PR,595.0,190.4208037825059,189.9935836839196,19,4.803782505910165,5.639382917233178,423,0.031932773109243695,1.4066193853427895,87
Borá,SP,98.0,12.789598108747045,19.757791326070485,1,0.1276595744680851,0.33410552217762207,423,0.01020408163265306,0.23167848699763594,68
Bossoroca,RS,372.0,91.88888888888889,102.63017139244253,20,3.9574468085106385,6.276268785183609,423,0.053763440860215055,0.8794326241134752,70
Botelhos,MG,1252.0,252.74940898345153,358.73268717362,18,2.8486997635933804,3.9053726466459713,423,0.01437699680511182,2.9598108747044916,11
Botucatu,SP,11809.0,3868.047281323877,3675.0748391819943,219,62.72813238770686,59.73356592935382,423,0.01854517740706241,27.91725768321513,8
Botumirim,MG,199.0,38.846335697399525,60.5051604046564,3,0.45390070921985815,0.8387124297880726,423,0.01507537688442211,0.47044917257683216,214
Botuporã,BA,193.0,49.95035460992908,68.98612329461575,3,1.1465721040189125,1.0675219672654883,423,0.015544041450777202,0.4562647754137116,73
Botuverá,SC,855.0,300.3333333333333,294.5991332117247,8,1.7423167848699763,2.842180813422466,423,0.00935672514619883,2.021276595744681,11
Bozano,RS,214.0,53.53900709219858,70.71073016945239,7,1.0898345153664302,2.419601181551045,423,0.03271028037383177,0.5059101654846335,117
Braga,RS,204.0,42.42553191489362,52.228022754021566,6,0.9101654846335697,1.480190112370189,423,0.029411764705882353,0.48226950354609927,57
Braganey,PR,341.0,99.22931442080379,101.56496714394522,7,2.3900709219858154,1.9633117742529431,423,0.020527859237536656,0.806146572104019,54
Bragança,PA,3890.0,2269.368794326241,1111.218306334068,134,82.16312056737588,35.28246697082051,423,0.03444730077120823,9.196217494089835,19
Bragança Paulista,SP,14061.0,4377.172576832151,3923.315903502733,392,97.91725768321513,96.0605321602341,423,0.02787852926534386,33.241134751773046,11
Branquinha,AL,472.0,224.94326241134752,139.583033759487,9,5.111111111111111,3.096312505574145,423,0.019067796610169493,1.115839243498818,33
Brasil Novo,PA,1662.0,666.5248226950355,430.7955923542537,38,13.42789598108747,9.47127746122181,423,0.02286401925391095,3.9290780141843973,45
Brasileira,PI,510.0,182.6950354609929,150.39710200941533,10,2.8747044917257685,2.9874775527370474,423,0.0196078431372549,1.2056737588652482,61
Brasilândia,MS,895.0,186.33333333333334,212.7114058533176,15,4.236406619385343,3.5063785269923784,423,0.01675977653631285,2.115839243498818,39
Brasilândia de Minas,MG,1009.0,346.0898345153664,305.7093475521778,13,2.7612293144208038,3.6870736674605253,423,0.01288404360753221,2.3853427895981087,86
Brasilândia do Sul,PR,348.0,85.93617021276596,103.06478058324475,8,1.5224586288416075,2.5311035016531,423,0.022988505747126436,0.8226950354609929,88
Brasilândia do Tocantins,TO,176.0,49.87234042553192,43.41399697803641,4,0.8486997635933806,0.9932435076901659,423,0.022727272727272728,0.4160756501182033,64
Brasiléia,AC,2678.0,1142.6075650118203,763.9632767901002,36,17.257683215130022,10.656519323797136,423,0.01344286781179985,6.33096926713948,41
Brasnorte,MT,1809.0,472.54373522458627,537.7265309939896,32,5.387706855791962,8.612293659356972,423,0.017689331122166942,4.276595744680851,75
Brasília,DF,398450.0,187648.4988179669,124356.83376054277,8466,3255.903073286052,2388.232998581139,423,0.021247333416990838,941.9621749408983,1
Brasília de Minas,MG,863.0,261.89598108747043,269.59520042614776,7,3.111111111111111,2.3334461719499986,423,0.008111239860950173,2.0401891252955084,27
Brazabrantes,GO,383.0,131.97635933806146,122.17113476452839,3,1.5130023640661938,1.0230500895735206,423,0.007832898172323759,0.9054373522458629,58
Brazópolis,MG,736.0,266.26241134751774,215.18071250458777,28,6.609929078014185,8.558225208262359,423,0.03804347826086957,1.739952718676123,41
Braço do Norte,SC,7311.0,2921.4089834515366,2385.077089102522,79,25.63356973995272,22.488343653100273,423,0.010805635344002189,17.28368794326241,1
Braço do Trombudo,SC,574.0,172.60992907801418,192.20342845708672,4,1.607565011820331,1.4414774805471589,423,0.006968641114982578,1.3569739952718676,74
Braúna,SP,392.0,122.84160756501183,112.80222582451157,19,6.24822695035461,5.0955180031949,423,0.04846938775510204,0.9267139479905437,72
Braúnas,MG,196.0,45.529550827423165,59.48928336750876,26,2.309692671394799,2.7982858073877446,423,0.1326530612244898,0.46335697399527187,58
Brejetuba,ES,1511.0,595.1040189125296,468.32138836883723,13,2.631205673758865,4.086873010916916,423,0.008603573792190603,3.5721040189125297,20
Brejinho,PE,612.0,188.64066193853427,174.68180537599966,18,2.562647754137116,3.6925985387049454,423,0.029411764705882353,1.446808510638298,60
Brejinho,RN,1067.0,314.33806146572107,289.88205093297023,10,3.4704491725768323,2.5552569243472703,423,0.00937207122774133,2.5224586288416075,34
Brejinho de Nazaré,TO,426.0,111.48463356973996,114.12487600236408,11,3.7470449172576834,2.760560852996388,423,0.025821596244131457,1.0070921985815602,61
Brejo,MA,841.0,548.387706855792,277.56112181177565,19,14.354609929078014,6.538041888162724,423,0.022592152199762187,1.988179669030733,31
Brejo Alegre,SP,301.0,95.41134751773049,90.35929369044871,11,4.24822695035461,3.9013110477760495,423,0.036544850498338874,0.7115839243498818,40
Brejo Grande,SE,359.0,152.94089834515367,104.97600179895132,12,6.0591016548463354,3.9479800038114274,423,0.033426183844011144,0.8486997635933806,52
Brejo Grande do Araguaia,PA,764.0,398.08274231678485,289.93449212738267,5,1.9905437352245863,1.631998001274287,423,0.006544502617801047,1.8061465721040189,53
Brejo Santo,CE,7465.0,2260.695035460993,2109.3174676392573,137,30.12293144208038,32.513562885064914,423,0.018352310783657066,17.64775413711584,28
Brejo da Madre de Deus,PE,1893.0,889.9858156028369,541.56638693432,47,23.20094562647754,14.96218928193367,423,0.024828314844162706,4.475177304964539,36
Brejo de Areia,MA,283.0,177.29550827423168,99.40619982030789,8,2.4018912529550827,2.63932998418107,423,0.028268551236749116,0.6690307328605201,53
Brejo do Cruz,PB,1244.0,616.3900709219859,455.6674096777299,20,8.567375886524824,6.170144787572389,423,0.01607717041800643,2.940898345153664,29
Brejo do Piauí,PI,94.0,23.437352245862883,21.789715052572664,3,1.0141843971631206,1.373336903413471,423,0.031914893617021274,0.2222222222222222,100
Brejo dos Santos,PB,405.0,110.54609929078015,118.29796955010394,4,1.2198581560283688,1.704853116971877,423,0.009876543209876543,0.9574468085106383,70
Brejolândia,BA,129.0,50.05910165484634,58.49619265891729,8,3.0401891252955084,3.2107331790550977,423,0.06201550387596899,0.3049645390070922,134
Brejão,PE,242.0,57.70449172576832,60.46353453291172,5,1.8108747044917257,1.7340129445441783,423,0.02066115702479339,0.5721040189125296,64
Brejões,BA,573.0,186.6595744680851,202.1745701655365,9,2.4680851063829787,3.0777134788902267,423,0.015706806282722512,1.3546099290780143,75
Breu Branco,PA,624.0,304.9929078014184,174.81632187836232,43,20.319148936170212,11.05264383606316,423,0.06891025641025642,1.475177304964539,36
Breves,PA,3843.0,2361.2340425531916,1293.7439770950189,109,78.9385342789598,29.71884054189578,423,0.028363257871454592,9.085106382978724,24
Britânia,GO,486.0,173.95744680851064,155.96104169364602,4,0.9716312056737588,0.958449051357241,423,0.00823045267489712,1.148936170212766,40
Brochier,RS,373.0,99.22458628841608,117.04640858971382,3,0.18203309692671396,0.45400652316086143,423,0.00804289544235925,0.8817966903073287,50
Brodowski,SP,2107.0,667.5957446808511,579.4427783196355,50,18.91725768321513,14.640081968514263,423,0.023730422401518746,4.9810874704491725,3
Brotas,SP,466.0,165.36170212765958,140.4808571700042,32,6.215130023640662,8.458628501851992,423,0.06866952789699571,1.1016548463356974,47
Brotas de Macaúbas,BA,76.0,21.37115839243499,25.86515928365204,1,0.15602836879432624,0.363311936460044,423,0.013157894736842105,0.17966903073286053,70
Brumadinho,MG,3063.0,1214.4113475177305,939.9935671171586,71,17.95744680851064,19.241865028345966,423,0.02317988899771466,7.24113475177305,37
Brumado,BA,8457.0,2802.1560283687945,2696.0221301592383,173,38.333333333333336,48.06171979811591,423,0.02045642662882819,19.99290780141844,1
Brunópolis,SC,249.0,58.26004728132388,64.91937023897601,8,0.8912529550827423,1.7679329215241792,423,0.0321285140562249,0.5886524822695035,72
Brusque,SC,24399.0,8866.18439716312,7920.764971795902,246,78.85342789598108,73.17269892899562,423,0.010082380425427272,57.680851063829785,1
Brás Pires,MG,182.0,44.664302600472816,56.944521329148486,6,1.8912529550827424,2.230230491952908,423,0.03296703296703297,0.4302600472813239,89
Bueno Brandão,MG,604.0,153.0709219858156,179.13236039613577,22,5.91016548463357,5.198109911786631,423,0.03642384105960265,1.4278959810874705,35
Buenos Aires,PE,249.0,70.06619385342789,60.04220763794549,19,8.146572104018913,5.43573234155095,423,0.07630522088353414,0.5886524822695035,37
Buenópolis,MG,305.0,106.29787234042553,80.87411181760811,10,2.8297872340425534,2.7285330506797627,423,0.03278688524590164,0.7210401891252955,64
Buerarema,BA,1260.0,558.3758865248227,413.4173878461821,37,18.335697399527188,11.859398553484747,423,0.029365079365079365,2.978723404255319,20
Bugre,MG,353.0,131.13002364066193,134.01808826684876,12,3.6217494089834514,3.988573699339755,423,0.0339943342776204,0.83451536643026,57
Bujari,AC,1110.0,440.4208037825059,316.74037051659866,15,6.342789598108747,3.9316721923550544,423,0.013513513513513514,2.624113475177305,13
Bujaru,PA,1327.0,594.9905437352246,385.2414333838915,37,20.95981087470449,8.967597910612502,423,0.027882441597588545,3.137115839243499,15
Buri,SP,2217.0,529.5106382978723,650.2925949215331,65,12.267139479905437,15.125291367588027,423,0.02931889941362201,5.238770685579196,49
Buritama,SP,1994.0,622.919621749409,613.5935817554,56,17.77068557919622,16.57746118068487,423,0.028084252758274825,4.713947990543735,19
Buriti,MA,751.0,502.531914893617,274.54847602051456,7,2.602836879432624,2.5589155525499825,423,0.009320905459387484,1.7754137115839244,38
Buriti Alegre,GO,831.0,304.64775413711584,253.86595949804607,28,8.390070921985815,8.879744015816412,423,0.03369434416365824,1.9645390070921986,81
Buriti Bravo,MA,1249.0,602.7210401891253,464.0499724957678,12,4.278959810874705,4.594217141464993,423,0.009607686148919135,2.9527186761229314,44
Buriti de Goiás,GO,178.0,79.53191489361703,59.542436162323746,8,1.3475177304964538,1.9928277163742325,423,0.0449438202247191,0.42080378250591016,88
Buriti do Tocantins,TO,814.0,258.9503546099291,195.89432757711023,8,1.1560283687943262,2.1161207732913994,423,0.009828009828009828,1.9243498817966902,45
Buriti dos Lopes,PI,1219.0,636.4609929078014,368.6477759549719,28,10.770685579196217,6.577780438752222,423,0.022969647251845776,2.8817966903073287,31
Buriti dos Montes,PI,582.0,175.23640661938535,190.79336952905706,7,1.822695035460993,1.8042223565817803,423,0.012027491408934709,1.375886524822695,55
Buriticupu,MA,3074.0,1982.661938534279,990.2708359694269,40,12.042553191489361,12.78617755991711,423,0.013012361743656473,7.267139479905437,31
Buritinópolis,GO,161.0,52.04255319148936,46.64536047807191,2,0.1182033096926714,0.3957410545595459,423,0.012422360248447204,0.3806146572104019,81
Buritirama,BA,818.0,328.1323877068558,269.12369020770944,20,6.817966903073286,6.273955692172046,423,0.02444987775061125,1.933806146572104,63
Buritirana,MA,415.0,207.58392434988178,91.86437523677806,23,8.378250591016549,6.867652024213292,423,0.05542168674698795,0.9810874704491725,37
Buritis,MG,1470.0,433.5390070921986,399.5557992883889,31,5.598108747044917,7.5504116969760835,423,0.02108843537414966,3.475177304964539,69
Buritis,RO,4302.0,1374.1843971631206,1493.2019078078802,62,16.832151300236408,18.77662928872614,423,0.014411901441190145,10.170212765957446,21
Buritizal,SP,245.0,70.01418439716312,63.32983534457993,10,2.465721040189125,2.535647722423994,423,0.04081632653061224,0.5791962174940898,64
Buritizeiro,MG,1048.0,330.06382978723406,291.2993496078912,29,8.39243498817967,8.103719787143184,423,0.02767175572519084,2.4775413711583925,70
Butiá,RS,1755.0,473.78959810874704,500.4218416568006,48,16.58628841607565,14.780430932864194,423,0.02735042735042735,4.148936170212766,45
Buíque,PE,1912.0,658.2647754137116,590.6242788208012,40,10.728132387706856,10.77096052260839,423,0.02092050209205021,4.520094562647754,37
Bálsamo,SP,1335.0,497.89598108747043,407.7487361212228,51,19.30496453900709,15.71138232418314,423,0.038202247191011236,3.1560283687943262,53
Caapiranga,AM,581.0,322.4278959810875,183.76372857653206,21,9.260047281323876,6.781175994254815,423,0.03614457831325301,1.3735224586288417,28
Caaporã,PB,1712.0,931.3569739952719,452.1753138415381,30,14.83451536643026,7.9861277942498745,423,0.017523364485981307,4.047281323877068,29
Caarapó,MS,3011.0,940.9810874704492,930.2658131167624,28,7.886524822695035,8.935332866745831,423,0.009299236134174693,7.118203309692672,57
